Date,Currency,Currency Pair,Buying,Selling,Mid Rate
27-Jun-18,US Dollar,USDGHS,4.5074,4.5119,4.5097
26-Jun-18,US Dollar,USDGHS,4.5044,4.5089,4.5067
25-Jun-18,US Dollar,USDGHS,4.4759,4.4804,4.4782
22-Jun-18,US Dollar,USDGHS,4.4697,4.4742,4.472
21-Jun-18,US Dollar,USDGHS,4.4653,4.4697,4.4675
20-Jun-18,US Dollar,USDGHS,4.4623,4.4667,4.4645
19-Jun-18,US Dollar,USDGHS,4.4576,4.462,4.4598
18-Jun-18,US Dollar,USDGHS,4.4534,4.458,4.4557
14-Jun-18,US Dollar,USDGHS,4.4512,4.4557,4.4535
13-Jun-18,US Dollar,USDGHS,4.4484,4.4528,4.4506
12-Jun-18,US Dollar,USDGHS,4.4457,4.4501,4.4479
11-Jun-18,US Dollar,USDGHS,4.443,4.4475,4.4453
8-Jun-18,US Dollar,USDGHS,4.4406,4.445,4.4428
7-Jun-18,US Dollar,USDGHS,4.4356,4.44,4.4378
6-Jun-18,US Dollar,USDGHS,4.4317,4.4361,4.4339
5-Jun-18,US Dollar,USDGHS,4.4279,4.4323,4.4301
4-Jun-18,US Dollar,USDGHS,4.4244,4.4288,4.4266
1-Jun-18,US Dollar,USDGHS,4.4228,4.4272,4.425
31-May-18,US Dollar,USDGHS,4.4204,4.4248,4.4226
30-May-18,US Dollar,USDGHS,4.4188,4.4232,4.421
29-May-18,US Dollar,USDGHS,4.4161,4.4205,4.4183
28-May-18,US Dollar,USDGHS,4.4149,4.4193,4.4171
24-May-18,US Dollar,USDGHS,4.4149,4.4193,4.4171
23-May-18,US Dollar,USDGHS,4.4142,4.4187,4.4165
22-May-18,US Dollar,USDGHS,4.4135,4.4179,4.4157
21-May-18,US Dollar,USDGHS,4.4136,4.418,4.4158
18-May-18,US Dollar,USDGHS,4.4128,4.4172,4.415
17-May-18,US Dollar,USDGHS,4.412,4.4164,4.4142
16-May-18,US Dollar,USDGHS,4.412,4.4164,4.4142
15-May-18,US Dollar,USDGHS,4.4116,4.416,4.4138
14-May-18,US Dollar,USDGHS,4.4109,4.4153,4.4131
11-May-18,US Dollar,USDGHS,4.4101,4.4145,4.4123
10-May-18,US Dollar,USDGHS,4.4098,4.4142,4.412
9-May-18,US Dollar,USDGHS,4.4083,4.4128,4.4106
8-May-18,US Dollar,USDGHS,4.4072,4.4116,4.4094
7-May-18,US Dollar,USDGHS,4.4064,4.4108,4.4086
4-May-18,US Dollar,USDGHS,4.4058,4.4103,4.4081
3-May-18,US Dollar,USDGHS,4.4058,4.4103,4.4081
2-May-18,US Dollar,USDGHS,4.4065,4.4109,4.4087
30-Apr-18,US Dollar,USDGHS,4.4056,4.41,4.4078
27-Apr-18,US Dollar,USDGHS,4.4049,4.4093,4.4071
26-Apr-18,US Dollar,USDGHS,4.4044,4.4088,4.4066
25-Apr-18,US Dollar,USDGHS,4.4036,4.408,4.4058
24-Apr-18,US Dollar,USDGHS,4.4035,4.4079,4.4057
23-Apr-18,US Dollar,USDGHS,4.403,4.4074,4.4052
20-Apr-18,US Dollar,USDGHS,4.403,4.4074,4.4052
19-Apr-18,US Dollar,USDGHS,4.402,4.4064,4.4042
18-Apr-18,US Dollar,USDGHS,4.4022,4.4066,4.4044
17-Apr-18,US Dollar,USDGHS,4.4021,4.4065,4.4043
16-Apr-18,US Dollar,USDGHS,4.4021,4.4065,4.4043
13-Apr-18,US Dollar,USDGHS,4.402,4.4064,4.4042
12-Apr-18,US Dollar,USDGHS,4.4025,4.4069,4.4047
11-Apr-18,US Dollar,USDGHS,4.403,4.4074,4.4052
10-Apr-18,US Dollar,USDGHS,4.4034,4.4078,4.4056
9-Apr-18,US Dollar,USDGHS,4.4031,4.4075,4.4053
6-Apr-18,US Dollar,USDGHS,4.4036,4.408,4.4058
5-Apr-18,US Dollar,USDGHS,4.4036,4.408,4.4058
4-Apr-18,US Dollar,USDGHS,4.4029,4.4073,4.4051
3-Apr-18,US Dollar,USDGHS,4.4026,4.407,4.4048
29-Mar-18,US Dollar,USDGHS,4.4022,4.4066,4.4044
28-Mar-18,US Dollar,USDGHS,4.4022,4.4066,4.4044
27-Mar-18,US Dollar,USDGHS,4.4015,4.4059,4.4037
26-Mar-18,US Dollar,USDGHS,4.402,4.4064,4.4042
23-Mar-18,US Dollar,USDGHS,4.4036,4.4082,4.4059
22-Mar-18,US Dollar,USDGHS,4.4024,4.4068,4.4046
21-Mar-18,US Dollar,USDGHS,4.4119,4.4163,4.4141
20-Mar-18,US Dollar,USDGHS,4.4141,4.4185,4.4163
19-Mar-18,US Dollar,USDGHS,4.4139,4.4183,4.4161
16-Mar-18,US Dollar,USDGHS,4.4144,4.4188,4.4166
15-Mar-18,US Dollar,USDGHS,4.415,4.4194,4.4172
14-Mar-18,US Dollar,USDGHS,4.4155,4.4199,4.4177
13-Mar-18,US Dollar,USDGHS,4.4159,4.4203,4.4181
12-Mar-18,US Dollar,USDGHS,4.4164,4.4208,4.4186
9-Mar-18,US Dollar,USDGHS,4.4164,4.4208,4.4186
8-Mar-18,US Dollar,USDGHS,4.4167,4.4211,4.4189
7-Mar-18,US Dollar,USDGHS,4.416,4.4204,4.4182
5-Mar-18,US Dollar,USDGHS,4.4158,4.4202,4.418
2-Mar-18,US Dollar,USDGHS,4.4161,4.4206,4.4184
1-Mar-18,US Dollar,USDGHS,4.4165,4.4209,4.4187
28-Feb-18,US Dollar,USDGHS,4.4165,4.4209,4.4187
27-Feb-18,US Dollar,USDGHS,4.416,4.4204,4.4182
26-Feb-18,US Dollar,USDGHS,4.416,4.4204,4.4182
23-Feb-18,US Dollar,USDGHS,4.4163,4.4207,4.4185
22-Feb-18,US Dollar,USDGHS,4.416,4.4204,4.4182
21-Feb-18,US Dollar,USDGHS,4.416,4.4205,4.4183
20-Feb-18,US Dollar,USDGHS,4.4157,4.4201,4.4179
19-Feb-18,US Dollar,USDGHS,4.4159,4.4204,4.4182
16-Feb-18,US Dollar,USDGHS,4.4159,4.4204,4.4182
15-Feb-18,US Dollar,USDGHS,4.4159,4.4204,4.4182
14-Feb-18,US Dollar,USDGHS,4.4159,4.4203,4.4181
13-Feb-18,US Dollar,USDGHS,4.4162,4.4206,4.4184
12-Feb-18,US Dollar,USDGHS,4.4164,4.4208,4.4186
9-Feb-18,US Dollar,USDGHS,4.4164,4.4208,4.4186
8-Feb-18,US Dollar,USDGHS,4.4179,4.4223,4.4201
7-Feb-18,US Dollar,USDGHS,4.4194,4.4238,4.4216
6-Feb-18,US Dollar,USDGHS,4.4203,4.4248,4.4226
5-Feb-18,US Dollar,USDGHS,4.4203,4.4248,4.4226
2-Feb-18,US Dollar,USDGHS,4.4213,4.4258,4.4236
1-Feb-18,US Dollar,USDGHS,4.4213,4.4257,4.4235
31-Jan-18,US Dollar,USDGHS,4.4218,4.4262,4.424
30-Jan-18,US Dollar,USDGHS,4.4218,4.4262,4.424
29-Jan-18,US Dollar,USDGHS,4.4219,4.4263,4.4241
26-Jan-18,US Dollar,USDGHS,4.4219,4.4263,4.4241
25-Jan-18,US Dollar,USDGHS,4.4219,4.4263,4.4241
24-Jan-18,US Dollar,USDGHS,4.4219,4.4263,4.4241
23-Jan-18,US Dollar,USDGHS,4.4207,4.4251,4.4229
22-Jan-18,US Dollar,USDGHS,4.4198,4.4242,4.422
19-Jan-18,US Dollar,USDGHS,4.4198,4.4242,4.422
18-Jan-18,US Dollar,USDGHS,4.4191,4.4235,4.4213
17-Jan-18,US Dollar,USDGHS,4.4181,4.4225,4.4203
16-Jan-18,US Dollar,USDGHS,4.4181,4.4225,4.4203
15-Jan-18,US Dollar,USDGHS,4.4176,4.422,4.4198
12-Jan-18,US Dollar,USDGHS,4.4176,4.422,4.4198
11-Jan-18,US Dollar,USDGHS,4.4178,4.4222,4.42
10-Jan-18,US Dollar,USDGHS,4.4173,4.4217,4.4195
9-Jan-18,US Dollar,USDGHS,4.4166,4.421,4.4188
8-Jan-18,US Dollar,USDGHS,4.4166,4.421,4.4188
5-Jan-18,US Dollar,USDGHS,4.4157,4.4201,4.4179
4-Jan-18,US Dollar,USDGHS,4.416,4.4204,4.4182
3-Jan-18,US Dollar,USDGHS,4.4145,4.4189,4.4167
2-Jan-18,US Dollar,USDGHS,4.4145,4.4189,4.4167
29-Dec-17,US Dollar,USDGHS,4.4134,4.4179,4.4157
28-Dec-17,US Dollar,USDGHS,4.4119,4.4164,4.4142
27-Dec-17,US Dollar,USDGHS,4.4119,4.4164,4.4142
22-Dec-17,US Dollar,USDGHS,4.4094,4.4138,4.4116
21-Dec-17,US Dollar,USDGHS,4.4094,4.4138,4.4116
20-Dec-17,US Dollar,USDGHS,4.4094,4.4138,4.4116
19-Dec-17,US Dollar,USDGHS,4.4093,4.4137,4.4115
18-Dec-17,US Dollar,USDGHS,4.4093,4.4137,4.4115
15-Dec-17,US Dollar,USDGHS,4.4099,4.4143,4.4121
14-Dec-17,US Dollar,USDGHS,4.4099,4.4143,4.4121
13-Dec-17,US Dollar,USDGHS,4.4104,4.4148,4.4126
12-Dec-17,US Dollar,USDGHS,4.4104,4.4148,4.4126
11-Dec-17,US Dollar,USDGHS,4.41,4.4144,4.4122
8-Dec-17,US Dollar,USDGHS,4.409,4.4134,4.4112
7-Dec-17,US Dollar,USDGHS,4.409,4.4134,4.4112
6-Dec-17,US Dollar,USDGHS,4.4095,4.4139,4.4117
5-Dec-17,US Dollar,USDGHS,4.4094,4.414,4.4117
4-Dec-17,US Dollar,USDGHS,4.4095,4.4139,4.4117
30-Nov-17,US Dollar,USDGHS,4.41,4.4144,4.4122
29-Nov-17,US Dollar,USDGHS,4.4102,4.4146,4.4124
28-Nov-17,US Dollar,USDGHS,4.4102,4.4146,4.4124
27-Nov-17,US Dollar,USDGHS,4.4054,4.4098,4.4076
24-Nov-17,US Dollar,USDGHS,4.4043,4.4087,4.4065
23-Nov-17,US Dollar,USDGHS,4.4014,4.4058,4.4036
22-Nov-17,US Dollar,USDGHS,4.4014,4.4058,4.4036
21-Nov-17,US Dollar,USDGHS,4.3983,4.4027,4.4005
20-Nov-17,US Dollar,USDGHS,4.3983,4.4027,4.4005
17-Nov-17,US Dollar,USDGHS,4.3933,4.3977,4.3955
16-Nov-17,US Dollar,USDGHS,4.392,4.3964,4.3942
15-Nov-17,US Dollar,USDGHS,4.3898,4.3942,4.392
14-Nov-17,US Dollar,USDGHS,4.3905,4.3949,4.3927
13-Nov-17,US Dollar,USDGHS,4.3896,4.394,4.3918
10-Nov-17,US Dollar,USDGHS,4.3903,4.3947,4.3925
9-Nov-17,US Dollar,USDGHS,4.3903,4.3947,4.3925
8-Nov-17,US Dollar,USDGHS,4.3875,4.3919,4.3897
7-Nov-17,US Dollar,USDGHS,4.3856,4.39,4.3878
6-Nov-17,US Dollar,USDGHS,4.3819,4.3861,4.384
3-Nov-17,US Dollar,USDGHS,4.3792,4.3836,4.3814
2-Nov-17,US Dollar,USDGHS,4.3778,4.3822,4.38
1-Nov-17,US Dollar,USDGHS,4.3757,4.3801,4.3779
31-Oct-17,US Dollar,USDGHS,4.3743,4.3787,4.3765
30-Oct-17,US Dollar,USDGHS,4.372,4.3764,4.3742
27-Oct-17,US Dollar,USDGHS,4.3728,4.3771,4.375
26-Oct-17,US Dollar,USDGHS,4.3738,4.3782,4.376
25-Oct-17,US Dollar,USDGHS,4.373,4.3774,4.3752
24-Oct-17,US Dollar,USDGHS,4.3726,4.377,4.3748
23-Oct-17,US Dollar,USDGHS,4.3737,4.378,4.3759
20-Oct-17,US Dollar,USDGHS,4.3737,4.3781,4.3759
19-Oct-17,US Dollar,USDGHS,4.3752,4.3796,4.3774
18-Oct-17,US Dollar,USDGHS,4.3727,4.3771,4.3749
17-Oct-17,US Dollar,USDGHS,4.375,4.3794,4.3772
16-Oct-17,US Dollar,USDGHS,4.3732,4.3776,4.3754
13-Oct-17,US Dollar,USDGHS,4.3761,4.3805,4.3783
12-Oct-17,US Dollar,USDGHS,4.3752,4.3796,4.3774
11-Oct-17,US Dollar,USDGHS,4.3768,4.3812,4.379
10-Oct-17,US Dollar,USDGHS,4.387,4.3914,4.3892
9-Oct-17,US Dollar,USDGHS,4.3876,4.3919,4.3898
6-Oct-17,US Dollar,USDGHS,4.3876,4.3919,4.3898
5-Oct-17,US Dollar,USDGHS,4.3915,4.3959,4.3937
4-Oct-17,US Dollar,USDGHS,4.3923,4.3966,4.3945
3-Oct-17,US Dollar,USDGHS,4.3927,4.3971,4.3949
2-Oct-17,US Dollar,USDGHS,4.392,4.3964,4.3942
29-Sep-17,US Dollar,USDGHS,4.3922,4.3966,4.3944
28-Sep-17,US Dollar,USDGHS,4.3996,4.404,4.4018
27-Sep-17,US Dollar,USDGHS,4.3997,4.4041,4.4019
26-Sep-17,US Dollar,USDGHS,4.4013,4.4057,4.4035
25-Sep-17,US Dollar,USDGHS,4.4051,4.4095,4.4073
22-Sep-17,US Dollar,USDGHS,4.4055,4.4099,4.4077
20-Sep-17,US Dollar,USDGHS,4.4054,4.4098,4.4076
19-Sep-17,US Dollar,USDGHS,4.4052,4.4096,4.4074
18-Sep-17,US Dollar,USDGHS,4.4045,4.4089,4.4067
15-Sep-17,US Dollar,USDGHS,4.4031,4.4075,4.4053
14-Sep-17,US Dollar,USDGHS,4.403,4.4074,4.4052
13-Sep-17,US Dollar,USDGHS,4.403,4.4074,4.4052
12-Sep-17,US Dollar,USDGHS,4.4028,4.4073,4.4051
11-Sep-17,US Dollar,USDGHS,4.4022,4.4066,4.4044
8-Sep-17,US Dollar,USDGHS,4.4005,4.4049,4.4027
7-Sep-17,US Dollar,USDGHS,4.3998,4.4042,4.402
6-Sep-17,US Dollar,USDGHS,4.3999,4.4043,4.4021
5-Sep-17,US Dollar,USDGHS,4.3977,4.4021,4.3999
4-Sep-17,US Dollar,USDGHS,4.3972,4.4016,4.3994
31-Aug-17,US Dollar,USDGHS,4.3972,4.4016,4.3994
30-Aug-17,US Dollar,USDGHS,4.3967,4.4011,4.3989
29-Aug-17,US Dollar,USDGHS,4.3968,4.4012,4.399
28-Aug-17,US Dollar,USDGHS,4.3968,4.4012,4.399
25-Aug-17,US Dollar,USDGHS,4.3962,4.4006,4.3984
24-Aug-17,US Dollar,USDGHS,4.3929,4.3973,4.3951
23-Aug-17,US Dollar,USDGHS,4.3872,4.3916,4.3894
22-Aug-17,US Dollar,USDGHS,4.3861,4.3905,4.3883
21-Aug-17,US Dollar,USDGHS,4.3832,4.3876,4.3854
18-Aug-17,US Dollar,USDGHS,4.3841,4.3885,4.3863
17-Aug-17,US Dollar,USDGHS,4.3836,4.388,4.3858
16-Aug-17,US Dollar,USDGHS,4.3826,4.387,4.3848
15-Aug-17,US Dollar,USDGHS,4.3816,4.386,4.3838
14-Aug-17,US Dollar,USDGHS,4.3786,4.383,4.3808
11-Aug-17,US Dollar,USDGHS,4.3753,4.3797,4.3775
10-Aug-17,US Dollar,USDGHS,4.3739,4.3783,4.3761
9-Aug-17,US Dollar,USDGHS,4.3739,4.3783,4.3761
8-Aug-17,US Dollar,USDGHS,4.3742,4.3786,4.3764
7-Aug-17,US Dollar,USDGHS,4.3742,4.3786,4.3764
4-Aug-17,US Dollar,USDGHS,4.3736,4.378,4.3758
3-Aug-17,US Dollar,USDGHS,4.3728,4.3772,4.375
2-Aug-17,US Dollar,USDGHS,4.3732,4.3776,4.3754
1-Aug-17,US Dollar,USDGHS,4.3732,4.3776,4.3754
31-Jul-17,US Dollar,USDGHS,4.3721,4.3765,4.3743
28-Jul-17,US Dollar,USDGHS,4.37,4.3743,4.3722
27-Jul-17,US Dollar,USDGHS,4.3756,4.38,4.3778
26-Jul-17,US Dollar,USDGHS,4.3728,4.3772,4.375
25-Jul-17,US Dollar,USDGHS,4.3725,4.3769,4.3747
24-Jul-17,US Dollar,USDGHS,4.3708,4.3751,4.373
21-Jul-17,US Dollar,USDGHS,4.37,4.3744,4.3722
20-Jul-17,US Dollar,USDGHS,4.3682,4.3724,4.3703
19-Jul-17,US Dollar,USDGHS,4.3678,4.3721,4.37
18-Jul-17,US Dollar,USDGHS,4.3616,4.366,4.3638
17-Jul-17,US Dollar,USDGHS,4.3593,4.3636,4.3615
14-Jul-17,US Dollar,USDGHS,4.358,4.3624,4.3602
13-Jul-17,US Dollar,USDGHS,4.3563,4.3607,4.3585
12-Jul-17,US Dollar,USDGHS,4.3551,4.3595,4.3573
11-Jul-17,US Dollar,USDGHS,4.354,4.3583,4.3562
10-Jul-17,US Dollar,USDGHS,4.3627,4.3671,4.3649
7-Jul-17,US Dollar,USDGHS,4.3623,4.3667,4.3645
6-Jul-17,US Dollar,USDGHS,4.3623,4.3667,4.3645
5-Jul-17,US Dollar,USDGHS,4.3618,4.3662,4.364
4-Jul-17,US Dollar,USDGHS,4.3608,4.365,4.3629
30-Jun-17,US Dollar,USDGHS,4.3608,4.365,4.3629
29-Jun-17,US Dollar,USDGHS,4.3596,4.364,4.3618
28-Jun-17,US Dollar,USDGHS,4.3577,4.3619,4.3598
27-Jun-17,US Dollar,USDGHS,4.355,4.3592,4.3571
23-Jun-17,US Dollar,USDGHS,4.3518,4.3562,4.354
22-Jun-17,US Dollar,USDGHS,4.351,4.3554,4.3532
21-Jun-17,US Dollar,USDGHS,4.3499,4.3543,4.3521
20-Jun-17,US Dollar,USDGHS,4.343,4.3472,4.3451
19-Jun-17,US Dollar,USDGHS,4.3422,4.3464,4.3443
16-Jun-17,US Dollar,USDGHS,4.3402,4.3444,4.3423
15-Jun-17,US Dollar,USDGHS,4.3373,4.3417,4.3395
14-Jun-17,US Dollar,USDGHS,4.3365,4.3408,4.3387
13-Jun-17,US Dollar,USDGHS,4.3353,4.3397,4.3375
12-Jun-17,US Dollar,USDGHS,4.3257,4.33,4.3279
9-Jun-17,US Dollar,USDGHS,4.3192,4.3234,4.3213
8-Jun-17,US Dollar,USDGHS,4.3033,4.3075,4.3054
7-Jun-17,US Dollar,USDGHS,4.2998,4.304,4.3019
6-Jun-17,US Dollar,USDGHS,4.2974,4.3017,4.2996
5-Jun-17,US Dollar,USDGHS,4.2909,4.2952,4.2931
2-Jun-17,US Dollar,USDGHS,4.2906,4.2949,4.2928
1-Jun-17,US Dollar,USDGHS,4.2843,4.2886,4.2865
31-May-17,US Dollar,USDGHS,4.2835,4.2878,4.2857
30-May-17,US Dollar,USDGHS,4.2954,4.2998,4.2976
29-May-17,US Dollar,USDGHS,4.2967,4.301,4.2989
26-May-17,US Dollar,USDGHS,4.3024,4.3067,4.3046
24-May-17,US Dollar,USDGHS,4.301,4.3054,4.3032
23-May-17,US Dollar,USDGHS,4.3003,4.3046,4.3025
22-May-17,US Dollar,USDGHS,4.2608,4.265,4.2629
19-May-17,US Dollar,USDGHS,4.2463,4.2505,4.2484
18-May-17,US Dollar,USDGHS,4.2391,4.2434,4.2413
17-May-17,US Dollar,USDGHS,4.2371,4.2413,4.2392
16-May-17,US Dollar,USDGHS,4.2278,4.232,4.2299
15-May-17,US Dollar,USDGHS,4.2149,4.2191,4.217
12-May-17,US Dollar,USDGHS,4.207,4.2112,4.2091
11-May-17,US Dollar,USDGHS,4.1976,4.2018,4.1997
10-May-17,US Dollar,USDGHS,4.1962,4.2004,4.1983
9-May-17,US Dollar,USDGHS,4.1958,4.2,4.1979
8-May-17,US Dollar,USDGHS,4.1934,4.1976,4.1955
5-May-17,US Dollar,USDGHS,4.1913,4.1955,4.1934
4-May-17,US Dollar,USDGHS,4.1904,4.1946,4.1925
3-May-17,US Dollar,USDGHS,4.1814,4.1855,4.1835
2-May-17,US Dollar,USDGHS,4.1866,4.1907,4.1887
28-Apr-17,US Dollar,USDGHS,4.1846,4.1887,4.1867
27-Apr-17,US Dollar,USDGHS,4.1853,4.1895,4.1874
26-Apr-17,US Dollar,USDGHS,4.1808,4.185,4.1829
25-Apr-17,US Dollar,USDGHS,4.181,4.1852,4.1831
24-Apr-17,US Dollar,USDGHS,4.162,4.1661,4.1641
21-Apr-17,US Dollar,USDGHS,4.1607,4.1647,4.1627
20-Apr-17,US Dollar,USDGHS,4.1633,4.1673,4.1653
19-Apr-17,US Dollar,USDGHS,4.1666,4.1708,4.1687
18-Apr-17,US Dollar,USDGHS,4.2046,4.2088,4.2067
13-Apr-17,US Dollar,USDGHS,4.2082,4.2124,4.2103
12-Apr-17,US Dollar,USDGHS,4.2041,4.2083,4.2062
11-Apr-17,US Dollar,USDGHS,4.2063,4.2105,4.2084
10-Apr-17,US Dollar,USDGHS,4.1894,4.1936,4.1915
7-Apr-17,US Dollar,USDGHS,4.1839,4.1881,4.186
6-Apr-17,US Dollar,USDGHS,4.1936,4.1978,4.1957
5-Apr-17,US Dollar,USDGHS,4.162,4.1661,4.1641
4-Apr-17,US Dollar,USDGHS,4.2732,4.2774,4.2753
3-Apr-17,US Dollar,USDGHS,4.2896,4.2938,4.2917
31-Mar-17,US Dollar,USDGHS,4.3151,4.3194,4.3173
30-Mar-17,US Dollar,USDGHS,4.3362,4.3406,4.3384
29-Mar-17,US Dollar,USDGHS,4.3348,4.339,4.3369
28-Mar-17,US Dollar,USDGHS,4.3354,4.3398,4.3376
27-Mar-17,US Dollar,USDGHS,4.3407,4.345,4.3429
24-Mar-17,US Dollar,USDGHS,4.3484,4.3528,4.3506
23-Mar-17,US Dollar,USDGHS,4.4194,4.4238,4.4216
22-Mar-17,US Dollar,USDGHS,4.4767,4.4813,4.479
21-Mar-17,US Dollar,USDGHS,4.4922,4.4968,4.4945
20-Mar-17,US Dollar,USDGHS,4.5178,4.5224,4.5201
17-Mar-17,US Dollar,USDGHS,4.5423,4.5468,4.5446
16-Mar-17,US Dollar,USDGHS,4.5536,4.5582,4.5559
15-Mar-17,US Dollar,USDGHS,4.5717,4.5761,4.5739
14-Mar-17,US Dollar,USDGHS,4.5796,4.5842,4.5819
13-Mar-17,US Dollar,USDGHS,4.5916,4.5962,4.5939
10-Mar-17,US Dollar,USDGHS,4.6007,4.6053,4.603
9-Mar-17,US Dollar,USDGHS,4.6016,4.6062,4.6039
8-Mar-17,US Dollar,USDGHS,4.6019,4.6065,4.6042
7-Mar-17,US Dollar,USDGHS,4.5398,4.5442,4.542
3-Mar-17,US Dollar,USDGHS,4.507,4.5114,4.5092
2-Mar-17,US Dollar,USDGHS,4.5016,4.506,4.5038
1-Mar-17,US Dollar,USDGHS,4.4948,4.4992,4.497
28-Feb-17,US Dollar,USDGHS,4.4764,4.4808,4.4786
27-Feb-17,US Dollar,USDGHS,4.4572,4.4616,4.4594
24-Feb-17,US Dollar,USDGHS,4.4376,4.4421,4.4399
23-Feb-17,US Dollar,USDGHS,4.434,4.4385,4.4363
22-Feb-17,US Dollar,USDGHS,4.4241,4.4285,4.4263
21-Feb-17,US Dollar,USDGHS,4.3738,4.3782,4.376
20-Feb-17,US Dollar,USDGHS,4.3728,4.3772,4.375
17-Feb-17,US Dollar,USDGHS,4.3728,4.3772,4.375
16-Feb-17,US Dollar,USDGHS,4.3722,4.3766,4.3744
15-Feb-17,US Dollar,USDGHS,4.3715,4.3759,4.3737
14-Feb-17,US Dollar,USDGHS,4.3712,4.3756,4.3734
13-Feb-17,US Dollar,USDGHS,4.3708,4.3752,4.373
10-Feb-17,US Dollar,USDGHS,4.3702,4.3746,4.3724
9-Feb-17,US Dollar,USDGHS,4.369,4.3734,4.3712
8-Feb-17,US Dollar,USDGHS,4.3614,4.3656,4.3635
7-Feb-17,US Dollar,USDGHS,4.312,4.3163,4.3142
6-Feb-17,US Dollar,USDGHS,4.3021,4.3064,4.3043
3-Feb-17,US Dollar,USDGHS,4.2982,4.3025,4.3004
2-Feb-17,US Dollar,USDGHS,4.2892,4.2934,4.2913
1-Feb-17,US Dollar,USDGHS,4.2789,4.2831,4.281
31-Jan-17,US Dollar,USDGHS,4.2689,4.2732,4.2711
30-Jan-17,US Dollar,USDGHS,4.2684,4.2727,4.2706
27-Jan-17,US Dollar,USDGHS,4.2668,4.271,4.2689
26-Jan-17,US Dollar,USDGHS,4.2659,4.2702,4.2681
25-Jan-17,US Dollar,USDGHS,4.2646,4.2688,4.2667
24-Jan-17,US Dollar,USDGHS,4.2409,4.2451,4.243
23-Jan-17,US Dollar,USDGHS,4.2383,4.2425,4.2404
20-Jan-17,US Dollar,USDGHS,4.2355,4.2397,4.2376
19-Jan-17,US Dollar,USDGHS,4.2326,4.2368,4.2347
18-Jan-17,US Dollar,USDGHS,4.2307,4.235,4.2329
17-Jan-17,US Dollar,USDGHS,4.2285,4.2327,4.2306
16-Jan-17,US Dollar,USDGHS,4.2254,4.2296,4.2275
13-Jan-17,US Dollar,USDGHS,4.2254,4.2296,4.2275
12-Jan-17,US Dollar,USDGHS,4.2233,4.2275,4.2254
11-Jan-17,US Dollar,USDGHS,4.2217,4.2259,4.2238
10-Jan-17,US Dollar,USDGHS,4.2168,4.2211,4.219
9-Jan-17,US Dollar,USDGHS,4.2141,4.2183,4.2162
6-Jan-17,US Dollar,USDGHS,4.2129,4.2171,4.215
5-Jan-17,US Dollar,USDGHS,4.208,4.2122,4.2101
4-Jan-17,US Dollar,USDGHS,4.2076,4.2118,4.2097
3-Jan-17,US Dollar,USDGHS,4.2056,4.2098,4.2077
30-Dec-16,US Dollar,USDGHS,4.1981,4.2023,4.2002
29-Dec-16,US Dollar,USDGHS,4.179,4.1832,4.1811
28-Dec-16,US Dollar,USDGHS,4.1766,4.1808,4.1787
23-Dec-16,US Dollar,USDGHS,4.15,4.1542,4.1521
22-Dec-16,US Dollar,USDGHS,4.1441,4.1483,4.1462
21-Dec-16,US Dollar,USDGHS,4.1316,4.1356,4.1336
20-Dec-16,US Dollar,USDGHS,4.121,4.1251,4.1231
19-Dec-16,US Dollar,USDGHS,4.1166,4.1207,4.1187
16-Dec-16,US Dollar,USDGHS,4.1085,4.1125,4.1105
15-Dec-16,US Dollar,USDGHS,4.1029,4.1069,4.1049
14-Dec-16,US Dollar,USDGHS,4.0973,4.1014,4.0994
13-Dec-16,US Dollar,USDGHS,4.0934,4.0974,4.0954
12-Dec-16,US Dollar,USDGHS,4.0672,4.0712,4.0692
9-Dec-16,US Dollar,USDGHS,4.0374,4.0414,4.0394
8-Dec-16,US Dollar,USDGHS,4.0357,4.0397,4.0377
7-Dec-16,US Dollar,USDGHS,4.0344,4.0384,4.0364
6-Dec-16,US Dollar,USDGHS,4.0344,4.0384,4.0364
5-Dec-16,US Dollar,USDGHS,4.0305,4.0345,4.0325
1-Dec-16,US Dollar,USDGHS,4.0302,4.0342,4.0322
30-Nov-16,US Dollar,USDGHS,4.0296,4.0336,4.0316
29-Nov-16,US Dollar,USDGHS,3.9785,3.9824,3.9805
28-Nov-16,US Dollar,USDGHS,3.9779,3.9819,3.9799
25-Nov-16,US Dollar,USDGHS,3.9776,3.9816,3.9796
24-Nov-16,US Dollar,USDGHS,3.9773,3.9813,3.9793
23-Nov-16,US Dollar,USDGHS,3.9773,3.9813,3.9793
22-Nov-16,US Dollar,USDGHS,3.9766,3.9806,3.9786
21-Nov-16,US Dollar,USDGHS,3.9758,3.9798,3.9778
18-Nov-16,US Dollar,USDGHS,3.9753,3.9793,3.9773
17-Nov-16,US Dollar,USDGHS,3.9749,3.9789,3.9769
16-Nov-16,US Dollar,USDGHS,3.9741,3.9781,3.9761
15-Nov-16,US Dollar,USDGHS,3.9704,3.9744,3.9724
14-Nov-16,US Dollar,USDGHS,3.9663,3.9703,3.9683
11-Nov-16,US Dollar,USDGHS,3.9633,3.9673,3.9653
10-Nov-16,US Dollar,USDGHS,3.9633,3.9673,3.9653
9-Nov-16,US Dollar,USDGHS,3.9631,3.9671,3.9651
8-Nov-16,US Dollar,USDGHS,3.9632,3.967,3.9651
7-Nov-16,US Dollar,USDGHS,3.963,3.967,3.965
